MIESIAC_KAMPANII,TYP_KAMPANII,PACKET_ID,DECYL,CZY_MNP_SHORT,CZY_MNP_LONG,CZY_RETENCJA,CZY_DNOT,CZY_CHURN,DATA_EOP,N,KAT,ZGODA,rok_eop,msc_eop
201610,campaign,A1672,4.0,1,1,2.0,5.0,1.0,2016-09-01,8,OK,TAK,2016.0,9.0
201610,campaign,A1672,4.0,1,1,8.0,6.0,1.0,2016-10-01,20,OK,TAK,2016.0,10.0
201610,campaign,A1672,4.0,1,1,14.0,10.0,3.0,2016-10-01,32,OK,BRAK,2016.0,10.0
201610,campaign,A1672,4.0,2,2,5.0,9.0,1.0,2017-01-01,17,OK,BRAK,2017.0,1.0
201610,campaign,A1672,4.0,2,2,5.0,12.0,2.0,2016-10-01,22,OK,BRAK,2016.0,10.0
201610,campaign,A1672,4.0,2,2,20.0,21.0,1.0,2016-12-01,44,OK,BRAK,2016.0,12.0
201610,campaign,A1672,4.0,4,4,9.0,11.0,2.0,2016-10-01,26,OK,TAK,2016.0,10.0
201610,campaign,A1672,4.0,7,7,40.0,14.0,1.0,2016-11-01,63,OK,TAK,2016.0,11.0
201610,campaign,A1672,4.0,8,8,31.0,36.0,2.0,2016-12-01,76,OK,BRAK,2016.0,12.0
201610,campaign,A1672,4.0,9,9,51.0,15.0,6.0,2016-11-01,78,OK,BRAK,2016.0,11.0
201610,campaign,A1672,5.0,0,0,,1.0,1.0,2016-09-01,2,OK,BRAK,2016.0,9.0
201610,campaign,A1672,5.0,0,0,,1.0,1.0,2016-12-01,2,OK,BRAK,2016.0,12.0
201610,campaign,A1672,5.0,0,0,4.0,3.0,4.0,2016-09-01,14,OK,BRAK,2016.0,9.0
201610,campaign,A1672,5.0,0,0,9.0,23.0,2.0,2017-02-01,34,OK,BRAK,2017.0,2.0
201610,campaign,A1672,5.0,1,1,2.0,,1.0,2016-10-01,3,OK,BRAK,2016.0,10.0
201610,campaign,A1672,5.0,1,1,8.0,6.0,1.0,2016-10-01,19,OK,TAK,2016.0,10.0
201610,campaign,A1672,5.0,1,1,13.0,17.0,1.0,2017-01-01,32,OK,BRAK,2017.0,1.0
201610,campaign,A1672,5.0,1,1,16.0,13.0,1.0,2016-12-01,31,OK,BRAK,2016.0,12.0
201610,campaign,A1672,5.0,2,2,13.0,20.0,2.0,2017-01-01,37,OK,BRAK,2017.0,1.0
201610,campaign,A1672,5.0,3,3,6.0,6.0,2.0,2016-10-01,16,OK,TAK,2016.0,10.0
201610,campaign,A1672,5.0,3,3,10.0,2.0,4.0,2016-10-01,22,OK,BRAK,2016.0,10.0
201610,campaign,A1672,5.0,3,3,14.0,4.0,2.0,2016-10-01,23,OK,BRAK,2016.0,10.0
201610,campaign,A1672,5.0,5,5,41.0,15.0,4.0,2016-11-01,64,OK,TAK,2016.0,11.0
201610,campaign,A1672,5.0,7,7,59.0,45.0,1.0,2016-12-01,112,OK,BRAK,2016.0,12.0
201610,campaign,A1672,5.0,13,13,56.0,26.0,4.0,2016-11-01,102,OK,BRAK,2016.0,11.0
201610,campaign,A1672,6.0,0,0,21.0,29.0,1.0,2017-01-01,51,OK,BRAK,2017.0,1.0
201610,campaign,A1672,6.0,1,1,1.0,3.0,1.0,2016-11-01,7,OK,BRAK,2016.0,11.0
201610,campaign,A1672,6.0,1,1,2.0,6.0,1.0,2017-02-01,10,OK,BRAK,2017.0,2.0
201610,campaign,A1672,6.0,1,1,5.0,,1.0,2016-10-01,8,OK,TAK,2016.0,10.0
201610,campaign,A1672,6.0,3,3,18.0,12.0,4.0,2016-11-01,36,OK,TAK,2016.0,11.0
201610,campaign,A1672,6.0,4,4,1.0,,2.0,2016-10-01,7,OK,BRAK,2016.0,10.0
201610,campaign,A1672,6.0,8,8,21.0,13.0,7.0,2016-11-01,46,OK,BRAK,2016.0,11.0
201610,campaign,A1672,6.0,9,9,44.0,31.0,5.0,2016-12-01,89,OK,BRAK,2016.0,12.0
201610,campaign,A1672,7.0,0,0,4.0,4.0,1.0,2017-02-01,9,OK,BRAK,2017.0,2.0
201610,campaign,A1672,7.0,1,1,8.0,10.0,2.0,2017-01-01,21,OK,BRAK,2017.0,1.0
201610,campaign,A1672,7.0,1,1,15.0,26.0,2.0,2017-02-01,44,OK,BRAK,2017.0,2.0
201610,campaign,A1672,7.0,2,2,3.0,,3.0,2016-10-01,6,OK,BRAK,2016.0,10.0
201610,campaign,A1672,7.0,2,2,20.0,39.0,1.0,2017-01-01,63,OK,BRAK,2017.0,1.0
201610,campaign,A1672,7.0,3,3,1.0,,1.0,2016-10-01,6,OK,BRAK,2016.0,10.0
201610,campaign,A1672,7.0,3,3,2.0,10.0,1.0,2016-12-01,15,OK,BRAK,2016.0,12.0
201610,campaign,A1672,7.0,4,4,26.0,37.0,1.0,2017-01-01,68,OK,TAK,2017.0,1.0
201610,campaign,A1672,7.0,5,5,37.0,36.0,2.0,2016-12-01,80,OK,BRAK,2016.0,12.0
201610,campaign,A1672,7.0,6,6,25.0,6.0,4.0,2016-11-01,44,OK,BRAK,2016.0,11.0
201610,campaign,A1672,8.0,3,3,26.0,47.0,2.0,2017-01-01,78,OK,BRAK,2017.0,1.0
201610,campaign,A1672,8.0,5,5,6.0,3.0,3.0,2016-11-01,18,OK,BRAK,2016.0,11.0
201610,campaign,A1672,8.0,15,15,21.0,32.0,2.0,2016-12-01,69,OK,BRAK,2016.0,12.0
201610,campaign,A1672,9.0,1,1,1.0,2.0,1.0,2016-10-01,4,OK,BRAK,2016.0,10.0
201610,campaign,A1672,9.0,3,3,7.0,8.0,1.0,2017-01-01,18,OK,BRAK,2017.0,1.0
201610,campaign,A1672,9.0,3,3,12.0,19.0,3.0,2017-02-01,36,OK,BRAK,2017.0,2.0
201610,campaign,A1672,9.0,3,3,14.0,12.0,1.0,2017-01-01,29,OK,TAK,2017.0,1.0
201610,campaign,A1672,9.0,4,4,6.0,,6.0,2016-11-01,13,OK,BRAK,2016.0,11.0
201610,campaign,A1672,9.0,7,7,19.0,37.0,1.0,2017-01-01,64,OK,BRAK,2017.0,1.0
201610,campaign,A1672,9.0,11,11,15.0,15.0,1.0,2016-12-01,42,OK,BRAK,2016.0,12.0
201610,campaign,A1672,10.0,0,0,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201610,campaign,A1672,10.0,0,0,4.0,13.0,1.0,2017-01-01,18,OK,BRAK,2017.0,1.0
201610,campaign,A1672I,,0,0,,,1.0,,1,OK,BRAK,2016.0,4.0
201610,campaign,A1672I,,0,0,,,1.0,,1,OK,BRAK,2016.0,7.0
201610,campaign,A1672I,,0,0,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201610,campaign,A1672I,,0,0,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,,0,0,,,1.0,2016-11-01,1,OK,TAK,2016.0,11.0
201610,campaign,A1672I,,0,0,,,1.0,2016-12-01,1,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,,0,0,,1.0,1.0,,2,OK,BRAK,2016.0,7.0
201610,campaign,A1672I,,1,1,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201610,campaign,A1672I,,1,1,,,1.0,2016-08-01,1,OK,TAK,2016.0,8.0
201610,campaign,A1672I,1.0,0,0,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,1.0,0,0,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,1.0,0,0,,,1.0,2016-11-01,1,OK,TAK,2016.0,11.0
201610,campaign,A1672I,1.0,0,0,,,1.0,2016-12-01,1,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,1.0,0,0,,1.0,2.0,2016-10-01,3,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,1.0,0,0,2.0,1.0,1.0,2016-10-01,4,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,2.0,0,0,,,1.0,2016-09-01,1,OK,TAK,2016.0,9.0
201610,campaign,A1672I,2.0,0,0,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,2.0,0,0,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,2.0,0,0,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,2.0,0,0,2.0,,1.0,2016-11-01,3,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,2.0,1,1,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,2.0,1,1,3.0,1.0,1.0,2016-10-01,5,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,3.0,0,0,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201610,campaign,A1672I,3.0,0,0,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,3.0,0,0,,2.0,1.0,2016-10-01,3,OK,TAK,2016.0,10.0
201610,campaign,A1672I,3.0,0,0,1.0,1.0,1.0,2016-10-01,3,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,3.0,0,0,2.0,,1.0,2016-11-01,3,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,3.0,0,0,2.0,,1.0,2016-12-01,3,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,3.0,1,1,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,3.0,1,1,1.0,1.0,1.0,2016-10-01,3,OK,TAK,2016.0,10.0
201610,campaign,A1672I,3.0,2,2,1.0,,2.0,2016-10-01,4,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,3.0,2,2,3.0,1.0,2.0,2016-11-01,6,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,4.0,0,0,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,4.0,0,0,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,4.0,0,0,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,4.0,0,0,,,1.0,2016-12-01,1,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,4.0,0,0,,,3.0,2016-11-01,3,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,4.0,0,0,1.0,,1.0,2016-10-01,2,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,4.0,0,0,1.0,,1.0,2016-12-01,2,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,4.0,0,0,1.0,1.0,1.0,2016-10-01,3,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,4.0,0,0,1.0,1.0,1.0,2016-10-01,3,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,4.0,1,1,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,4.0,1,1,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,5.0,0,0,,,1.0,2016-11-01,1,OK,TAK,2016.0,11.0
201610,campaign,A1672I,5.0,0,0,,1.0,2.0,2016-11-01,3,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,5.0,0,0,1.0,3.0,1.0,2016-11-01,5,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,5.0,1,1,,,1.0,2017-01-01,1,OK,BRAK,2017.0,1.0
201610,campaign,A1672I,5.0,1,1,,1.0,2.0,2016-11-01,4,OK,TAK,2016.0,11.0
201610,campaign,A1672I,5.0,2,2,,,1.0,2016-11-01,2,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,5.0,2,2,1.0,2.0,1.0,2016-12-01,6,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,6.0,0,0,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,6.0,0,0,,,1.0,2016-10-01,1,OK,TAK,2016.0,10.0
201610,campaign,A1672I,6.0,0,0,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,6.0,0,0,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,6.0,0,0,1.0,,1.0,2016-11-01,2,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,6.0,0,0,1.0,,1.0,2016-11-01,3,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,6.0,0,0,2.0,2.0,1.0,2016-12-01,5,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,6.0,1,1,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,6.0,1,1,2.0,4.0,1.0,2016-12-01,8,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,6.0,3,3,1.0,3.0,2.0,2016-11-01,9,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,7.0,0,0,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201610,campaign,A1672I,7.0,0,0,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,7.0,0,0,1.0,,1.0,2016-11-01,2,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,7.0,0,0,1.0,4.0,1.0,2017-02-01,6,OK,BRAK,2017.0,2.0
201610,campaign,A1672I,7.0,0,0,2.0,3.0,2.0,2016-12-01,7,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,7.0,0,0,4.0,10.0,3.0,2017-01-01,17,OK,BRAK,2017.0,1.0
201610,campaign,A1672I,7.0,1,1,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,7.0,1,1,1.0,3.0,1.0,2017-01-01,6,OK,BRAK,2017.0,1.0
201610,campaign,A1672I,7.0,1,1,2.0,5.0,1.0,2017-02-01,8,OK,TAK,2017.0,2.0
201610,campaign,A1672I,7.0,3,3,5.0,1.0,1.0,2016-11-01,10,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,8.0,0,0,,,1.0,2016-10-01,1,OK,BRAK,2016.0,10.0
201610,campaign,A1672I,8.0,0,0,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,8.0,0,0,,,1.0,2016-12-01,1,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,8.0,0,0,,,1.0,2017-02-01,1,OK,BRAK,2017.0,2.0
201610,campaign,A1672I,8.0,0,0,1.0,,2.0,2017-01-01,3,OK,BRAK,2017.0,1.0
201610,campaign,A1672I,8.0,0,0,1.0,3.0,1.0,2016-12-01,5,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,8.0,0,0,2.0,3.0,1.0,2017-01-01,6,OK,BRAK,2017.0,1.0
201610,campaign,A1672I,8.0,0,0,4.0,16.0,1.0,2017-01-01,21,OK,BRAK,2017.0,1.0
201610,campaign,A1672I,8.0,1,1,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,8.0,1,1,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,8.0,1,1,,2.0,1.0,2016-12-01,4,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,8.0,1,1,2.0,,1.0,2016-11-01,3,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,9.0,0,0,,2.0,1.0,2017-02-01,3,OK,BRAK,2017.0,2.0
201610,campaign,A1672I,9.0,1,1,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,9.0,1,1,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,9.0,1,1,,9.0,1.0,2017-02-01,11,OK,BRAK,2017.0,2.0
201610,campaign,A1672I,9.0,1,1,1.0,5.0,1.0,2017-02-01,7,OK,BRAK,2017.0,2.0
201610,campaign,A1672I,9.0,1,1,3.0,1.0,1.0,2016-12-01,6,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,9.0,1,1,3.0,7.0,2.0,2016-12-01,13,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,9.0,2,2,1.0,6.0,1.0,2016-12-01,10,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,9.0,2,2,2.0,2.0,1.0,2016-11-01,7,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,9.0,2,2,3.0,9.0,1.0,2016-12-01,15,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,9.0,2,2,5.0,12.0,1.0,2017-01-01,19,OK,BRAK,2017.0,1.0
201610,campaign,A1672I,10.0,0,0,2.0,3.0,1.0,2016-12-01,6,OK,BRAK,2016.0,12.0
201610,campaign,A1672I,10.0,1,1,,,1.0,2016-11-01,1,OK,BRAK,2016.0,11.0
201610,campaign,A1672I,10.0,1,1,,,1.0,2017-02-01,1,OK,BRAK,2017.0,2.0
201610,campaign,A1672I,10.0,1,1,,10.0,1.0,2017-02-01,12,OK,BRAK,2017.0,2.0
201610,campaign,A1672I,10.0,2,2,8.0,42.0,2.0,2017-01-01,54,OK,BRAK,2017.0,1.0
201610,campaign,A1715,,0,0,,,1.0,2016-12-01,1,NI,BRAK,2016.0,12.0
201610,campaign,A1715,,0,0,,,1.0,2017-04-01,1,NI,BRAK,2018.0,4.0
201610,campaign,A1715,,0,0,,2.0,1.0,2017-04-01,3,NI,BRAK,2017.0,11.0
201610,campaign,A1715,,0,0,2.0,,1.0,,3,NI,BRAK,2016.0,7.0
201610,campaign,A1715,,1,1,,,1.0,,1,NI,BRAK,2016.0,5.0
201610,campaign,A1715I,4.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201610,campaign,A1753,,0,0,3.0,5.0,1.0,2017-04-01,9,OK,BRAK,2017.0,12.0
201610,campaign,A1753,,0,0,10.0,6.0,1.0,2017-04-01,17,OK,BRAK,2018.0,5.0
201610,campaign,A1753,,0,0,12.0,9.0,1.0,2017-04-01,22,OK,BRAK,2018.0,4.0
201610,campaign,A1753,,0,0,13.0,41.0,1.0,2017-04-01,55,OK,BRAK,2017.0,5.0
201610,campaign,A1753,,0,0,26.0,69.0,1.0,2017-04-01,97,OK,BRAK,2018.0,1.0
201610,campaign,A1753,,0,0,27.0,47.0,3.0,2017-04-01,78,OK,BRAK,2017.0,4.0
201610,campaign,A1753,,0,0,37.0,55.0,4.0,2017-04-01,97,OK,BRAK,2017.0,12.0
201610,campaign,A1753,,0,0,43.0,44.0,3.0,2017-04-01,92,OK,BRAK,2017.0,11.0
201610,campaign,A1753,,0,0,47.0,136.0,1.0,2017-04-01,185,OK,TAK,2017.0,10.0
201610,campaign,A1753,,0,0,61.0,72.0,2.0,2017-04-01,135,OK,BRAK,2017.0,10.0
201610,campaign,A1753,,0,0,76.0,111.0,1.0,2017-04-01,191,OK,BRAK,2017.0,9.0
201610,campaign,A1753,,0,0,103.0,178.0,1.0,2017-04-01,282,OK,BRAK,2017.0,8.0
201610,campaign,A1753,,0,0,196.0,365.0,9.0,2017-04-01,571,OK,BRAK,2017.0,5.0
201610,campaign,A1753,,0,0,321.0,1062.0,1.0,2017-04-01,1386,OK,TAK,2017.0,5.0
201610,campaign,A1753,,0,0,326.0,1273.0,2.0,2017-04-01,1611,OK,TAK,2017.0,7.0
201610,campaign,A1753,,0,0,346.0,1345.0,1.0,2017-04-01,1700,OK,TAK,2017.0,6.0
201610,campaign,A1753,,1,1,159.0,342.0,7.0,2017-04-01,511,OK,BRAK,2017.0,7.0
201610,campaign,A1753,,1,1,186.0,423.0,10.0,2017-04-01,626,OK,BRAK,2017.0,6.0
201610,campaign,A1753,,1,1,274.0,895.0,2.0,2017-04-01,1176,OK,TAK,2017.0,4.0
201610,campaign,A1753,,2,2,194.0,413.0,10.0,2017-04-01,620,OK,BRAK,2017.0,4.0
201610,campaign,A1753,,17,17,727.0,2239.0,1.0,2017-03-01,2990,OK,TAK,2017.0,3.0
201610,campaign,A1753,5.0,0,0,1.0,4.0,2.0,2017-02-01,7,OK,BRAK,2017.0,2.0
201610,campaign,A1753I,,0,0,,,1.0,2017-04-01,1,OK,BRAK,2017.0,4.0
201610,campaign,A1753I,,6,6,18.0,110.0,1.0,2017-03-01,135,OK,TAK,2017.0,3.0
201610,campaign,A1753I,,6,6,42.0,141.0,6.0,2017-03-01,194,OK,BRAK,2017.0,3.0
201610,campaign,A1753I,6.0,0,0,2.0,,1.0,2017-02-01,3,OK,BRAK,2017.0,2.0
201610,campaign,A1753I,8.0,1,1,,9.0,1.0,2017-02-01,10,OK,BRAK,2017.0,2.0
201610,campaign,A1753I,9.0,0,0,1.0,5.0,1.0,2017-02-01,7,OK,BRAK,2017.0,2.0
201610,campaign,A1753I,9.0,0,0,1.0,6.0,1.0,2017-02-01,8,OK,BRAK,2017.0,2.0
201610,campaign,A1753I,9.0,1,1,,,1.0,2017-02-01,1,OK,BRAK,2017.0,2.0
201610,campaign,A1753I,10.0,0,0,,,1.0,2017-02-01,1,OK,TAK,2017.0,2.0
201610,campaign,A1797,,0,0,,,1.0,2017-04-01,1,NI,BRAK,2018.0,6.0
201610,campaign,A1797,,0,0,,,1.0,2017-04-01,1,NI,TAK,2018.0,6.0
201610,campaign,A1797,1.0,0,0,,,1.0,2016-10-01,1,NI,BRAK,2016.0,10.0
201610,campaign,A1797,4.0,1,1,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201610,campaign,A1799,,0,0,,,1.0,2017-04-01,1,NI,BRAK,2019.0,6.0
201610,campaign,A1801,2.0,0,0,,,1.0,2016-11-01,1,NI,TAK,2016.0,11.0
201610,campaign,A1803,,0,0,2.0,,1.0,2017-04-01,3,NI,BRAK,2017.0,5.0
201610,campaign,A1803,2.0,1,1,,,1.0,2016-10-01,1,NI,TAK,2016.0,10.0
201610,campaign,A1805I,2.0,0,0,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201610,campaign,A1807I,7.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201610,campaign,A1809,2.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201610,campaign,A1809,3.0,0,0,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201610,campaign,A1818,9.0,0,0,,,1.0,2016-12-01,1,NI,BRAK,2016.0,12.0
201610,campaign,A1822,3.0,0,0,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201610,campaign,A1824,8.0,0,0,,,1.0,2016-12-01,1,NI,BRAK,2016.0,12.0
201610,campaign,A1826,,0,0,,,1.0,2017-04-01,1,NI,BRAK,2018.0,1.0
201610,campaign,A1834I,5.0,0,0,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201610,campaign,A1836,,0,0,,,1.0,,1,NI,BRAK,,
201610,campaign,A1836,2.0,1,1,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201610,campaign,A1836I,,0,0,,,1.0,2017-04-01,1,NI,TAK,2018.0,7.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,BRAK,2013.0,10.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,BRAK,2014.0,11.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,BRAK,2015.0,6.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,BRAK,2015.0,8.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,BRAK,2016.0,1.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,BRAK,2016.0,2.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,BRAK,2016.0,3.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,BRAK,2016.0,4.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,TAK,2015.0,4.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,TAK,2016.0,4.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,TAK,2016.0,6.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,TAK,2016.0,7.0
201610,campaign,A1859,,0,0,,,1.0,,1,NI,TAK,2016.0,7.0
201610,campaign,A1859,,0,0,,,1.0,2016-08-01,1,NI,BRAK,2016.0,8.0
201610,campaign,A1859,,0,0,,,1.0,2016-08-01,1,NI,BRAK,2016.0,8.0
201610,campaign,A1859,,0,0,,,1.0,2016-08-01,1,NI,BRAK,2016.0,8.0
201610,campaign,A1859,,0,0,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201610,campaign,A1859,,0,0,,,1.0,2016-11-01,1,NI,TAK,2016.0,11.0
201610,campaign,A1859,,0,0,,,1.0,2017-04-01,1,NI,BRAK,2017.0,12.0
201610,campaign,A1859,,0,0,,,1.0,2017-04-01,1,NI,TAK,2017.0,6.0
201610,campaign,A1859,,0,0,,,1.0,2017-04-01,1,NI,TAK,2018.0,6.0
201610,campaign,A1859,,0,0,,1.0,1.0,2017-04-01,2,NI,BRAK,2017.0,8.0
201610,campaign,A1859,,0,0,,1.0,1.0,2017-04-01,2,NI,TAK,2018.0,2.0
201610,campaign,A1859,,0,0,,1.0,3.0,,4,NI,BRAK,2016.0,1.0
201610,campaign,A1859,,0,0,,1.0,3.0,,4,NI,BRAK,2016.0,6.0
201610,campaign,A1859,,0,0,,1.0,3.0,2016-11-01,4,NI,BRAK,2016.0,11.0
201610,campaign,A1859,1.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201610,campaign,A1859,1.0,0,0,,,1.0,2016-10-01,1,NI,BRAK,2016.0,10.0
201610,campaign,A1859,1.0,0,0,,,1.0,2016-10-01,1,NI,TAK,2016.0,10.0
201610,campaign,A1859,1.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201610,campaign,A1859,1.0,0,0,,,3.0,2016-10-01,3,NI,TAK,2016.0,10.0
201610,campaign,A1859,1.0,0,0,,1.0,1.0,2016-09-01,2,NI,BRAK,2016.0,9.0
201610,campaign,A1859,1.0,0,0,,1.0,7.0,2016-11-01,8,NI,BRAK,2016.0,11.0
201610,campaign,A1859,1.0,0,0,,3.0,2.0,2016-09-01,5,NI,TAK,2016.0,9.0
201610,campaign,A1859,1.0,0,0,1.0,1.0,4.0,2016-11-01,6,NI,BRAK,2016.0,11.0
201610,campaign,A1859,1.0,0,0,1.0,2.0,4.0,2016-11-01,7,NI,TAK,2016.0,11.0
201610,campaign,A1859,1.0,0,0,2.0,,3.0,2016-10-01,5,NI,BRAK,2016.0,10.0
201610,campaign,A1859,1.0,0,0,2.0,4.0,6.0,2016-11-01,12,NI,TAK,2016.0,11.0
201610,campaign,A1859,1.0,1,1,,3.0,3.0,2016-09-01,7,NI,BRAK,2016.0,9.0
201610,campaign,A1859,2.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201610,campaign,A1859,2.0,0,0,,,3.0,2016-11-01,3,NI,TAK,2016.0,11.0
201610,campaign,A1859,2.0,0,0,,1.0,1.0,2016-10-01,2,NI,BRAK,2016.0,10.0
201610,campaign,A1859,2.0,0,0,,2.0,1.0,2016-11-01,3,NI,TAK,2016.0,11.0
201610,campaign,A1859,2.0,0,0,,2.0,3.0,2016-11-01,5,NI,BRAK,2016.0,11.0
201610,campaign,A1859,2.0,0,0,2.0,,6.0,2016-11-01,8,NI,BRAK,2016.0,11.0
201610,campaign,A1859,2.0,0,0,2.0,2.0,2.0,2016-10-01,6,NI,BRAK,2016.0,10.0
201610,campaign,A1859,3.0,0,0,,,1.0,2016-10-01,1,NI,BRAK,2016.0,10.0
201610,campaign,A1859,3.0,0,0,,,1.0,2016-12-01,1,NI,BRAK,2016.0,12.0
201610,campaign,A1859,3.0,0,0,,,2.0,2016-10-01,2,NI,BRAK,2016.0,10.0
201610,campaign,A1859,3.0,0,0,,,4.0,2016-11-01,4,NI,BRAK,2016.0,11.0
201610,campaign,A1859,3.0,1,1,2.0,1.0,2.0,2016-11-01,5,NI,TAK,2016.0,11.0
201610,campaign,A1859,4.0,0,0,,,1.0,2016-10-01,1,NI,TAK,2016.0,10.0
